gene1,gene2,gene1_id,gene2_id,score
JAK2,PIK3CA,330,302,1.5601318688407
PIK3CA,YES1,302,231,1.56013186871324
PTP4A1,STK17B,469,283,1.560031981
RAF1,CD44,41,313,1.55945709556952
FYN,STRN3,234,493,1.55940213187645
HSPA8,SYT1,242,595,1.55920711499574
ESR2,TXNRD1,39,199,1.55918698658845
CSNK2A1,EIF5B,287,523,1.55897133211334
HNRNPD,VCAM1,530,162,1.55895998475942
JUN,KMT2C,69,435,1.55895364626741
IMPDH2,KIF23,131,395,1.55873452815641
RHOC,KIF23,583,395,1.55873452815641
HDAC2,WNK1,21,430,1.55832379295562
G3BP1,LARP1,420,438,1.55825583771748
TNPO1,STAU1,387,471,1.55823473121199
CDKN1A,PUM1,204,539,1.55793830962447
GART,NTRK1,83,76,1.55793385499558
GSPT1,NTRK1,588,76,1.55793385499558
SYK,TUBG1,258,67,1.55784307708749
PSMB9,RAF1,335,41,1.55775866726751
MAPK3,BCL2,201,219,1.55759821663083
FYN,TLN1,234,422,1.55758435080269
CLTC,MAP2K1,375,342,1.55739617719368
G3BP1,DYNLL2,420,509,1.55720396652205
SRC,DDR1,228,79,1.55688844038336
HMMR,JUN,315,69,1.55686978142142
PHB2,HDAC3,312,267,1.55685421902176
PARP1,PRKAB1,350,26,1.55662832612029
HSPA8,AXL,242,356,1.55657165266527
HNRNPD,SF1,530,507,1.55630928897131
TOP1,EED,124,510,1.55625810773736
PARP1,VCAM1,350,162,1.55606308733987
HSP90AB1,SRC,301,228,1.55605527403157
FGF1,PIK3R1,309,538,1.55600980423695
PPARG,MACROH2A1,24,487,1.55600537553947
JAK3,IKBKG,332,300,1.55591034431847
HCK,ACTB,275,286,1.55587236937661
RANBP2,SRSF7,631,584,1.55586125709423
PML,RANBP2,206,631,1.55586125707178
GPI,JUN,591,69,1.55583783087336
HMMR,TYMS,315,15,1.55582585545299
FLOT2,SRC,417,228,1.55565619280826
EIF5,STAU1,390,471,1.5556473344254
EPHA2,HIF1A,229,632,1.5555942404556
APP,RTL8C,491,423,1.55530858546938
CSK,ERBB2,237,247,1.55530066613989
G3BP1,VCAM1,420,162,1.55527711151677
HSP90AB1,HTR7,301,216,1.55514425960677
HNRNPU,MORF4L2,370,474,1.555075029
RUVBL2,PRKAB1,292,26,1.55506878608453
PRKCQ,YWHAG,264,454,1.55506430346468
SRSF1,STAU1,563,471,1.55504941062119
ZDHHC5,UBA1,557,294,1.55481426554027
FGFR1,HSPA2,47,291,1.55480783568744
FGFR1,RAB5A,47,446,1.55480783568744
AP2B1,NTRK1,475,76,1.55470710887244
HIF1A,RAD23B,632,525,1.55463740315791
DYNLL2,EED,509,510,1.55412137583997
MAPK6,RARA,381,112,1.5540666901663
FGFR2,FYN,338,234,1.55400889040688
PRKAB1,UBE2D3,26,486,1.55398589661226
ALK,HSP90AA1,328,290,1.55384546730464
PARP1,IKBKG,350,300,1.55374186904503
CSNK2A1,ICAM1,287,314,1.5536181459373
EGFR,NR3C1,25,36,1.55358819039381
MAP2K2,TUBA1A,343,65,1.55345870981339
RUVBL2,VCAM1,292,162,1.55344984462971
NTRK1,RRM1,76,50,1.55344164328335
APP,MAP2,491,221,1.55337947034917
DNMT1,H2AX,189,554,1.55321894548385
FGFR4,HIF1A,341,632,1.55321251729144
ESR2,GRIA4,39,157,1.55320876175954
PATL1,APP,624,491,1.55313036440021
PDIA6,KIF23,599,395,1.5531244967929
EIF4G2,HSPA8,408,242,1.55312286541386
HSPA8,SEPTIN7,242,616,1.55312286524942
ESR1,ZFHX3,31,558,1.55311007907658
DDX5,EIF4G1,396,618,1.55310413667813
CDK4,DAZAP2,348,581,1.55292762819554
TAOK1,BRAF,555,40,1.55276474563523
FYN,CD44,234,313,1.55268793884416
CDKN1A,PSMB9,204,335,1.55268301599534
CSNK2B,SSRP1,288,628,1.55259767628021
ERBB2,HCK,247,275,1.55248401418655
MAPT,NOLC1,222,193,1.55234599388806
MAPT,G3BP2,222,385,1.55234599388806
CDK6,SRSF1,349,563,1.55233836706968
MARCKS,NTRK1,473,76,1.55233753292321
HDAC6,KPNA1,268,476,1.55219982018603
MAPK1,COP1,202,605,1.55209877129164
DAB2,PIK3R1,403,538,1.55205714518037
ERBB2,SLC25A3,247,461,1.55201920109147
EIF4G1,SF3B3,618,293,1.55192009117499
NR3C1,LCK,36,230,1.55166018681658
ERBB2,TLN1,247,422,1.55155568098321
CSNK2A1,PNN,287,534,1.55143819493274
LIG3,SRC,14,228,1.55141476383584
SMARCD1,LZTS2,625,630,1.55139965576243
NTRK1,KIF3B,76,504,1.55124070435219
IGF2R,STAU1,606,471,1.5512154890653
CEBPA,GSK3B,418,260,1.55120658381781
MET,RAF1,329,41,1.55113686576939
E2F1,TUBA4A,400,62,1.55109450734455
PLEC,BECN1,626,129,1.55108360684098
SF1,EED,507,510,1.55096731637001
ALDOA,HSP90AB1,409,301,1.55094561050756
CDK6,BECN1,349,129,1.55077332071707
SRSF1,TMSB4X,563,378,1.55073306151967
GSK3B,TJP1,260,508,1.55068622769296
SLC25A3,TUBA1A,461,65,1.55063463249195
HNRNPU,ICAM1,370,314,1.55057258523645
SF3B3,SRSF7,293,584,1.55055813280004
H2AX,BIRC5,554,274,1.55055403641898
APP,NOLC1,491,193,1.55053178105725
ICAM1,ACTB,314,286,1.55045191183098
LARP1,ARID1A,438,380,1.55035210975184
ESR2,MINK1,39,397,1.55029918036277
TLN1,TUBA1A,422,65,1.55016855748296
TUBA1A,MORF4L2,65,474,1.55016855736352
CDK2,HACD3,261,374,1.55004194931546
RUVBL2,PPIC,292,576,1.5499031634225
PSME3,PSMB1,515,3,1.54981523600667
JUN,HDAC9,69,18,1.5497784203895
HSP90AB1,STXBP1,301,544,1.54976517352642
APP,TMSB4X,491,378,1.54958725196626
TUBB,VCAM1,29,162,1.54956501660481
YES1,BECN1,231,129,1.54953787457565
PARP1,SSRP1,350,628,1.54950645314209
MAPK8,EZR,98,506,1.54942004797662
NR3C1,PML,36,206,1.54914064148978
EGFR,MIER1,25,442,1.54911521121424
EIF4G1,HSPA8,618,242,1.54898533329748
HSPA8,PTK6,242,306,1.54891038041001
PIK3R1,DDR1,538,79,1.54883353773392
UBE2Z,UBC,559,444,1.54870650676939
HSP90AA1,IKBKG,290,300,1.54842447160928
ESR1,RARG,31,107,1.54842240980173
CRBN,RAF1,53,41,1.54832078019967
EPHA2,AKT1,229,203,1.54830485211361
HNRNPU,ACTB,370,286,1.54829886373437
SRRM2,SRSF1,629,563,1.54807982709513
ERBB2,FGFR2,247,338,1.54789285145641
RAP1A,SRC,602,228,1.54786310201958
HSP90AB1,IKBKB,301,198,1.54784546199147
SERP1,APP,542,491,1.54772270875709
PCBP1,STAU1,537,471,1.54762755388525
UBR5,NCOA1,404,251,1.54762590697288
HNRNPU,TOP2A,370,52,1.54749137914892
CDKN1A,TUBA1A,204,65,1.5474431748501
ESR2,LCN1,39,114,1.54743906701174
ESR2,G6PD,39,377,1.54743906701174
PNPLA6,ESR2,485,39,1.547439067
HDAC6,SYK,268,258,1.54739569356002
HSP90AA1,PGR,290,30,1.54721400234041
SF3B3,HNRNPA2B1,293,392,1.54720063362641
MAPKAPK2,KIF23,259,395,1.54716528715214
CDKN1A,HDAC1,204,205,1.5471105399258
KPNA1,RAD21,476,552,1.54711024603372
ZDHHC5,RANBP2,557,631,1.54702569998712
UBR5,MAPK6,404,381,1.5470012723475
CDK2,DHFR,261,63,1.54698408336612
GPI,NTRK1,591,76,1.54692347982753
FTL,PIK3CA,589,302,1.54682471164635
CTNND1,TUBA1A,415,65,1.54648543050632
HNRNPD,MAP2K1,530,342,1.54641535424671
PPARG,RARA,24,112,1.5463654556338
GRB2,PIK3CD,565,303,1.54630293637286
HRH1,PIK3R1,103,538,1.54629810492835
RAD21,UBA1,552,294,1.54628345580445
RAD21,EIF3F,552,289,1.54628345580445
SRSF1,YWHAG,563,454,1.54625788251772
FYN,PIK3CB,234,304,1.54623502457855
CDK2,GSTP1,261,354,1.54622810191529
CHORDC1,EIF5B,439,523,1.54611498289384
NOLC1,KIF23,193,395,1.54610393160685
TJP1,KIF23,508,395,1.54610393160685
KIF23,G3BP2,395,385,1.54610393155469
SOGA1,ESR2,458,39,1.54602680080284
JUN,CBR1,69,295,1.54585688729978
AKT1,FGFR4,203,341,1.54585295462878
SSRP1,EED,628,510,1.54583855726319
HNRNPD,JAK1,530,331,1.5457759152855
ICAM1,TUBA1A,314,65,1.54557691432036
CDKN1A,PSMB2,204,336,1.54551094423323
FTL,RAD21,589,552,1.54546062110938
PSME3,DDX5,515,396,1.54534635808371
IMPDH2,STAU1,131,471,1.54508059151397
CCT5,LCK,464,230,1.54481312610446
CDK2,POLA2,261,138,1.544726012
SOGA1,SRRM2,458,629,1.54468022886183
YWHAG,REEP4,454,561,1.54461645038403
HSPA2,NCOA1,291,251,1.54458510456201
HSP90AA1,MAP4K4,290,549,1.54444929020514
BRPF3,PIK3R1,570,538,1.54442078061519
PHB2,EED,312,510,1.54416252738107
FYN,MET,234,329,1.54413714925855
PSME3,SF3B3,515,293,1.54412535331398
UBR5,MAPK3,404,201,1.54411593386491
GSK3B,PSMB8,260,334,1.54406284432883
MTOR,PPP2R2A,140,587,1.54402792747709
PSMB1,CCND1,3,200,1.54395613583806
PARP1,YY1,350,514,1.54395386812941
ESR1,ZNF207,31,571,1.54386053862741
NTRK1,FSCN1,76,480,1.54375557436424
LYN,MAPK8,243,98,1.54373692743093
HSPA8,TUBG1,242,67,1.54366206628553
PIK3CA,SYK,302,258,1.54358933079809
PIK3CB,ACTB,304,286,1.54348560036485
AKT1,SLC25A3,203,461,1.5434354267415
HSP90AB1,TYK2,301,333,1.54341503755025
PSMB2,UBC,336,444,1.54339694369276
RET,IKBKG,48,300,1.54338717632468
LIG3,PIK3R1,14,538,1.54318041024102
PARP1,HDAC2,350,21,1.54310026644575
EGFR,PTGS2,25,56,1.54307568228962
JUN,MAP4,69,220,1.54297326229902
AKT1,TLN1,203,422,1.54295592092538
AP2B1,GRB2,475,565,1.54279032921405
FGFR1,RXRA,47,118,1.54271144540808
NLK,PRKCQ,363,264,1.54246533426284
ESR1,MINK1,31,397,1.5423661887253
LYVE1,AXL,327,356,1.54236507039063
DDX5,NCOA1,396,251,1.54233899554778
HSP90AB1,NOS2,301,224,1.5422850744973
HNRNPA2B1,SRSF7,392,584,1.54222427043683
VCAM1,VIM,162,413,1.54216777840404
XPOT,JUN,512,69,1.54202253473965
ADRA1B,PIK3R1,94,538,1.54194876382641
PML,RXRA,206,118,1.54177281794464
HSPA2,CCND1,291,200,1.54165435992142
HDAC6,HSPA2,268,291,1.54144688046621
G3BP1,YES1,420,231,1.54122028468825
G3BP1,JAK2,420,330,1.54122028468825
TUBA1A,CAPZB,65,592,1.54110419409835
CLTC,FTL,375,589,1.54105255462893
CSNK2A1,SRSF11,287,494,1.54093958681348
ESR1,IRF2BP2,31,492,1.54088442410031
SF3B3,TUBA4A,293,62,1.54067596821743
FGFR3,MAPK3,308,201,1.54052397323142
ESR2,SLC5A6,39,364,1.54048983271068
A2M,H2AX,59,554,1.54029268994956
SIN3A,PML,456,206,1.54020175315797
PARP1,PPP2R2A,350,587,1.54013857318196
JUN,MPG,69,58,1.54013629883654
ATXN10,HSPA8,433,242,1.53999262924873
ACTB,TUBA1A,286,65,1.53989655581707
PLEC,EED,626,510,1.53955325546488
ARPP19,UBE2D3,361,486,1.53948224203462
PNPLA6,ESR1,485,31,1.53941493199912
CSNK2A1,PAFAH1B1,287,382,1.53931694999548
FGFR3,HSP90AA1,308,290,1.5392303305584
JUN,MAP4K4,69,549,1.5392006298832
UBR5,PPARG,404,24,1.53907912142162
H2AX,ANXA2,554,373,1.53887469101546
G3BP1,STAU1,420,471,1.53869087647006
EGFR,EPHB4,25,239,1.53867921683113
HNRNPU,CRBN,370,53,1.53856435324911
HTR2B,PIK3R1,104,538,1.53830439071233
DYNLL2,RAF1,509,41,1.53824615814354
EIF4G2,PPP2R2A,408,587,1.53822859905182
RAD21,RANBP2,552,631,1.53822429016828
MAPT,OGT,222,627,1.53799780473312
KDR,YWHAG,43,454,1.5377838235747
CLTC,LDLR,375,398,1.53777427556163
AKT1,CD44,203,313,1.53776541228864
HNRNPU,SRSF11,370,494,1.53773718257558
PPIF,SUB1,547,386,1.53773695271183
ANXA1,PIK3CG,190,262,1.53764111000556
SRC,MAPKAPK2,228,259,1.53762640181838
L1CAM,NTRK1,188,76,1.53758626580674
GRB2,KMT2B,565,399,1.53741599801684
HNRNPD,BCL2,530,219,1.53736459789686
JUN,TOP2B,69,99,1.53734380684892
DDX6,PCBP1,443,537,1.53721276979862
RUVBL2,MACROH2A1,292,487,1.53721190448227
FGFR3,PIK3CA,308,302,1.53703442076371
HIF1A,BCR,632,75,1.53698450234183
SLC29A1,UBC,163,444,1.53698108288677
RUVBL2,SRRM2,292,629,1.53689779936254
HPGDS,MARCKS,122,473,1.53687005267232
HSPA8,QKI,242,447,1.53685844184515
RARA,BECN1,112,129,1.53678710906183
MYO10,PDGFRA,419,78,1.53676080660002
XPOT,CHORDC1,512,439,1.53670943305146
CDK2,CORO1C,261,533,1.5366864439503
RAB10,RAB5A,522,446,1.53661583031965
NTRK1,CBR1,76,295,1.5365784079678
FGFR1,TUBA4A,47,62,1.53653121168368
SRC,TJP1,228,508,1.53652457534706
HDAC6,NR3C1,268,36,1.53643218202298
GRB2,FSCN1,565,480,1.53633564311444
SIN3A,RXRA,456,118,1.53624271781472
HSPA2,RAD21,291,552,1.5361354183035
HDAC2,TBL1XR1,21,477,1.53564467594771
PARP1,BCL2,350,219,1.53548143744205
KIF23,EIF5B,395,523,1.53533103642886
AR,SF1,37,507,1.53531133566843
DDX5,PIK3CA,396,302,1.53524112509307
IKBKB,BCL2,198,219,1.5351411265073
DCAF12,STRN3,481,493,1.53510341771728
G3BP1,PDPK1,420,263,1.53497120809347
SRRM2,EED,629,510,1.53474319516841
CEBPA,HDAC2,418,21,1.53452852489808
BASP1,CACNB1,488,145,1.53448715192179
G3BP1,GART,420,83,1.53443417147399
PSME3,UBC,515,444,1.53438729445917
TPM1,IKBKG,572,300,1.53429282626562
SIN3A,MED1,456,535,1.53418123855359
UBC,SLC5A6,444,364,1.53416633372233
HTR2A,PIK3R1,101,538,1.53414375672506
HDAC2,G3BP2,21,385,1.53397298352452
ABL1,SF1,80,507,1.53376279279042
SYK,HDAC3,258,267,1.53376033187433
CSNK2A1,TOP1,287,124,1.5337500646807
MAP4,NTRK1,220,76,1.53358781963261
FGFR1,MAPK3,47,201,1.53330533667586
CDK2,PSMB10,261,337,1.53314745582376
CDKN1A,BAD,204,358,1.53314624003518
PARP1,BRAF,350,40,1.53304550926665
PDGFRA,BECN1,78,129,1.5328248241983
HDAC6,PML,268,206,1.53276012397239
TUBB,STAU1,29,471,1.53266401714366
NTRK1,SYT1,76,595,1.53260165450557
XPOT,NTRK1,512,76,1.53260165427594
CSNK2A1,LARP1,287,438,1.53257886829405
SF3B3,RAD21,293,552,1.53253642336086
SF3B3,PPARG,293,24,1.53233240371858
PML,MAPK3,206,201,1.53233165840231
ESR1,SLC5A6,31,364,1.53224144603186
CCT5,TUBA4A,464,62,1.53200798163869
GSK3B,PSMB9,260,335,1.53198617318949
PIK3CA,PIK3CG,302,262,1.53195651098319
HSPA8,TUBA1A,242,65,1.53185969517494
CCT5,MAPK6,464,381,1.53178731130859
STAU1,G3BP2,471,385,1.53173424347622
CSNK2B,EIF3F,288,289,1.53162421632961
CLTC,TXNRD1,375,199,1.5312118202627
NOS2,YWHAG,224,454,1.53120054310132
GSK3B,TOP2A,260,52,1.53105368015409
ESRRB,GRB2,253,565,1.5310272961574
AKT1,PIK3CB,203,304,1.53091902549578
ESR1,ZNF622,31,499,1.53083966709046
EPHA2,HSP90AB1,229,301,1.53083123758335
NR3C1,PPARG,36,24,1.5308099465432
CDH2,NTRK1,621,76,1.53064485718552
ATP1B1,NTRK1,594,76,1.53064485718552
ZDHHC5,LYN,557,243,1.53056420075704
HNRNPU,TOP1,370,124,1.5304564834533
PPIF,RUVBL2,547,292,1.53045080991512
SIN3A,NCOA1,456,251,1.53034902382804
APP,TEK,491,307,1.53009009303101
CDKN1A,PSMB5,204,2,1.53008716395783
ATP2A2,STAU1,489,471,1.53006314920789
BASP1,ESR2,488,39,1.52990335605682
RANBP2,SRSF1,631,563,1.52983372648108
LCK,LZTS2,230,630,1.52980180345957
FGFR1,PIK3CA,47,302,1.5297160520237
SRRM2,VIM,629,413,1.52970465822872
NTRK1,MAP4K4,76,549,1.52967406241612
PSME3,ZDHHC5,515,557,1.52964061369221
FPGS,PGD,16,139,1.52957398376852
ADRA1A,PIK3R1,93,538,1.52950094278027
CCT5,CCND1,464,200,1.52937694308437
LARP1,HNRNPU,438,370,1.52927028192209
CSK,HSP90AB1,237,301,1.52925159341413
KIF23,CD44,395,313,1.52896900833351
GRB2,CBR1,565,295,1.52894558322259
EIF4G1,RAD21,618,552,1.52875616370786
VCAM1,PUM1,162,539,1.52867350568445
G3BP1,KPNA1,420,476,1.5286311498575
ESR2,GSPT1,39,588,1.52862155329902
PSME3,MAPK6,515,381,1.5285206612998
APP,MIER1,491,442,1.52841680980349
JUN,MAPK11,69,340,1.528331626
MAPK3,RXRA,201,118,1.52824915033616
DDX6,EED,443,510,1.52821347295733
HSP90AA1,HDAC8,290,269,1.52786910807736
PIK3R1,NOLC1,538,193,1.52778902496591
PIK3R1,G3BP2,538,385,1.52778902496591
NTRK1,TOP2B,76,99,1.527747288
IMPDH1,NTRK1,130,76,1.52774728780669
G3BP1,UBA1,420,294,1.52774263358394
G3BP1,EIF3F,420,289,1.52774263358394
AP2B1,MAPK1,475,202,1.5276794379541
CDK4,PDGFRA,348,78,1.52751606591539
CDKN1A,A2M,204,59,1.52745065373321
RUVBL2,KPNA1,292,476,1.52741671932196
JAK2,MAPK1,330,202,1.52734362118179
EGFR,TJP1,25,508,1.52712107422605
FRS2,EGFR,425,25,1.52712107422605
PML,PPARG,206,24,1.52705678682562
PNN,KIF23,534,395,1.52705399216128
EZR,BECN1,506,129,1.52703519754037
DCAF12,TLE4,481,501,1.52690489853208
PNPLA6,HSD17B1,485,271,1.52682095708529
HDAC8,NEK11,269,345,1.52682095708529
HSP90AB1,VDR,301,0,1.52664774268613
CLTC,NR3C1,375,36,1.52635055687664
MED1,MAPK3,535,201,1.52612289825562
ESR2,PFN2,39,582,1.52608354138702
PSME3,CCND1,515,200,1.52607970886387
PCBP1,UBR5,537,404,1.52604577999024
MAPT,PSMB2,222,336,1.52604200573141
GRB2,SPTBN2,565,495,1.52586516082808
EIF4G2,NTRK1,408,76,1.52583976342275
NTRK1,TAOK1,76,555,1.52583976334152
PPARG,TCF4,24,614,1.52582197580619
HSPA8,CCND1,242,200,1.52558395769038
SCN4A,CACNA1S,137,168,1.52513010860874
MTOR,UBR5,140,404,1.52493793251434
SLC25A3,SRC,461,228,1.52481793341506
CAPZB,KIF23,592,395,1.52468680281261
CTNND1,APP,415,491,1.52466535051785
GSK3B,MET,260,329,1.52465175799189
BTG3,PTP4A1,517,469,1.52463418258198
GSK3B,PSMB2,260,336,1.52420254092458
EGFR,TUBA4A,25,62,1.52412269286607
BRAF,VIM,40,413,1.52398300801524
SF3B3,SRSF1,293,563,1.5239567763055
MAPK1,SRC,202,228,1.52360171729491
DNMT1,AKT1,189,203,1.52345010499971
RAF1,YY1,41,514,1.52341446134643
GART,OGDH,83,19,1.52338318127144
MAPK14,SRSF7,245,584,1.52334713048126
PSME3,EIF4G1,515,618,1.5233426070779
CDK2,CLTC,261,375,1.52333487981363
TUBB,YWHAG,29,454,1.52321376003752
JUN,HACD3,69,374,1.52312366606407
CCND1,NCOA1,200,251,1.52283799132183
CDK6,AR,349,37,1.52281769485334
BTG3,STK17B,517,283,1.52268323611569
LYN,PIK3CA,243,302,1.52267105875775
NR3C1,JUN,36,69,1.52263568495721
NR3C1,SRSF1,36,563,1.52238450073209
CDK6,RAF1,349,41,1.52237322299168
CDK2,ALDOA,261,409,1.52225104187507
HDAC6,TUBA4A,268,62,1.52215575018968
CHRM1,HSPA8,266,242,1.52193588543708
APP,PTGS2,491,56,1.52186582568494
MTOR,PDGFRA,140,78,1.52163193854018
CDK2,RHOC,261,583,1.52159000438255
AR,YES1,37,231,1.52144022952624
DNAJB6,ERBB2,459,247,1.52141448465151
ATL3,NTRK1,414,76,1.52115144924478
EPHA2,PIK3R1,229,538,1.52108956054696
ANXA2,ACTB,373,286,1.52103099153892
E2F1,EED,400,510,1.52101501897129
PDPK1,MAPK1,263,202,1.52074685226025
MAP3K2,UBC,516,444,1.52069228648101
H2AX,SMARCD1,554,625,1.52040444764043
ERBB4,FYN,347,234,1.52032466322693
DDX5,PCBP1,396,537,1.52029309822008
FGFR2,SRC,338,228,1.52022777418022
CTNND1,SRC,415,228,1.52022777418022
ABL2,NTRK1,233,76,1.52022705045798
LYVE1,VCAM1,327,162,1.5201753806108
AP2B1,ABL1,475,80,1.52015243517132
DNAJB6,HIF1A,459,632,1.52011384787381
HIF1A,PSMB5,632,2,1.52011384779278
PIK3CG,BECN1,262,129,1.52010086413243
ESR2,KMT2C,39,435,1.51988006812645
SLC25A3,STAU1,461,471,1.51980534926366
AR,PPP2R2A,37,587,1.51973178251813
TUBB,SYK,29,258,1.51949198691285
DNMT1,GSK3B,189,260,1.51932784587564
STAU1,TLN1,471,422,1.51928005871183
SF3B3,PCBP1,293,537,1.51894779157084
GSTP1,JUN,354,69,1.5188872150068
RAB10,JUN,522,69,1.5188872150068
ACTB,SSRP1,286,628,1.51877468732013
SUB1,ESR2,386,39,1.51866240365829
ADRA1D,PIK3R1,95,538,1.51836411447987
PISD,GART,498,83,1.51821778675232
IREB2,ATAD1,613,460,1.51821778675232
HIF1A,PDGFRB,632,45,1.51815345692195
HSPA8,HTR7,242,216,1.51767485448925
CSK,YWHAG,237,454,1.51758393754422
NTRK1,CALU,76,450,1.51747925176246
NTRK1,POLA1,76,194,1.51747925176246
ESR2,ADAM15,39,368,1.51745207951886
ERBB4,HNRNPU,347,370,1.51742167861275
PSMB5,UBC,2,444,1.51741191578551
PARP1,HSPA2,350,291,1.51737298573068
ERBB2,ANXA2,247,373,1.5171477563606
EPHB4,APP,239,491,1.51709195600501
APP,ARL2,491,496,1.51709195585789
PIK3CD,UBC,303,444,1.51682511288485
ANXA1,PIK3CA,190,302,1.51679481112825
PSMB9,SRC,335,228,1.51672958198475
FLOT2,HDAC1,417,205,1.51629494661345
UBR3,ESR2,391,39,1.51624895968728
HCK,PIK3R1,275,538,1.51621007596727
HDAC2,CD44,21,313,1.51598864683875
HSP90AA1,PRKCQ,290,264,1.51573420413714
FYN,JAK1,234,331,1.51561037727917
SRCAP,LARP1,610,438,1.51558052605234
SF3B3,HNRNPD,293,530,1.51555220976789
RANBP2,EED,631,510,1.51549670182712
STRN3,YWHAG,493,454,1.51540295639645
AKT1,HSPA8,203,242,1.51521335745944
HSP90AB1,AR,301,37,1.51514118259676
PDIA6,CDK2,599,261,1.51509727876429
TMED2,ESR2,513,39,1.51505291162244
MAPK14,SRC,245,228,1.51477265541491
HNRNPA2B1,SRSF1,392,563,1.51470442829582
CSNK2B,LCK,288,230,1.51437125779966
EGFR,WIPI2,25,500,1.51427785395241
GART,SRSF1,83,563,1.51424567041838
SRRM2,ARID1A,629,380,1.51386978416493
ESR2,KMT2B,39,399,1.51386380864552
ESR1,MARCKS,31,473,1.51348531713029
PCBP1,SRSF7,537,584,1.51339340420661
PCBP1,PML,537,206,1.51339340420661
NTRK1,HACD3,76,374,1.51298076391204
OSBPL8,NTRK1,511,76,1.51298076387533
HDAC2,TOP2A,21,52,1.51297768429691
PHB2,ERBB2,312,247,1.51296914444578
CCT5,BECN1,464,129,1.51289364126803
ESR1,SF1,31,507,1.51276824958451
EIF4G2,POLA1,408,194,1.51267296217094
ACTB,YY1,286,514,1.51251535348384
PIK3R1,BTK,538,235,1.51249437429003
CSF1R,AXL,77,356,1.51248781666117
CLTC,ZDHHC5,375,557,1.51245529299643
APP,PIM1,491,256,1.51242804372472
MTOR,PML,140,206,1.51223107623083
ZBTB18,SRRM2,593,629,1.51203231834953
DRD4,APP,212,491,1.51192577092563
PARP1,NR3C1,350,36,1.5118688620336
GSK3B,TUBA1A,260,65,1.51182620974062
MED1,HDAC3,535,267,1.51175549881091
DNAJB6,AKT1,459,203,1.51173403706166
CSNK2B,PML,288,206,1.51145979014092
PARP2,HDAC1,351,205,1.51134921716972
U2SURP,RANBP2,402,631,1.51124876588779
UBR5,VIM,404,413,1.51124419542628
PTK2B,HSP90AA1,250,290,1.51107798196437
HDAC1,PPARG,205,24,1.51100180535006
ESR1,KMT2C,31,435,1.5109435448304
FNDC3A,APP,372,491,1.51089651339402
STAU1,TOP2A,471,52,1.51055194701461
SUB1,EGFR,386,25,1.5104880405879
IREB2,ATP2A2,613,489,1.51042260244537
AP2B1,ACTB,475,286,1.51035080730952
PPIF,ESR2,547,39,1.51033693486416
NTRK1,API5,76,371,1.51032798372293
G3BP1,LCK,420,230,1.51022483395053
CSNK2A1,JUN,287,69,1.51015946768104
HNRNPD,SRSF7,530,584,1.50992570690589
HSP90AB1,MET,301,329,1.50979885483529
DNMT1,VCAM1,189,162,1.50965399041242
GIPC1,NTRK1,612,76,1.50945113711183
ALK,SLC6A4,328,92,1.50944399443777
DNAJB6,MAPT,459,222,1.5093835612354
MAPT,PSMB5,222,2,1.50938356116943
CHRM3,PIK3R1,298,538,1.50936162026459
SF3B3,EED,293,510,1.50928779032038
ERBB2,MAP2K1,247,342,1.5092422783719
KCNJ6,MAP2,161,221,1.50918288419882
TUBB,SF3B3,29,293,1.5089250814707
GSTP1,NTRK1,354,76,1.5085779158419
ERBB2,JAK1,247,331,1.50850477008598
ESR1,HMMR,31,315,1.50843224598633
CORO1C,JUN,533,69,1.50826941890348
EGFR,ANXA2,25,373,1.50825912429048
CDKN1A,PDPK1,204,263,1.50821701691254
EGFR,RAF1,25,41,1.50812977214821
CSF1R,VCAM1,77,162,1.50809760392349
AHR,HSPA8,285,242,1.50806574872986
FTL,HSP90AA1,589,290,1.50804735281473
SOGA1,PDGFRB,458,45,1.50804702056723
ESR2,INO80,39,598,1.50801821326034
SIK1,NLK,344,363,1.50794777179395
CACNG2,APP,186,491,1.50786654055422
NTRK1,QKI,76,447,1.50770827369632
RUVBL2,ATIC,292,64,1.50758811444107
NCOA1,HDAC3,251,267,1.50758001768336
TOP1,KIF23,124,395,1.50755926619766
CSNK2B,HNRNPA2B1,288,392,1.50755382785608
GSK3B,PSMB5,260,2,1.50742434762542
CDK6,ERBB2,349,247,1.50740328890967
AKT1,ANXA2,203,373,1.50730786814144
HDAC1,RAP1A,205,602,1.50720136074625
ESR1,EMSY,31,394,1.50718767101406
CSNK2B,RXRA,288,118,1.50703843030956
RUVBL2,FGFR1,292,47,1.50702675417856
CDK2,G3BP2,261,385,1.50695247712945
ESR2,ESRRB,39,253,1.50686827695304
EPHA2,FAM102A,229,406,1.50662019416159
A2M,MAPT,59,222,1.5065311765656
HSP90AA1,DDR1,290,79,1.50652311547813
HSP90AB1,CRBN,301,53,1.50649501466922
ESR2,PLEC,39,626,1.50640786088897
AP2B1,ERBB2,475,247,1.50630746214053
LARP1,KIF23,438,395,1.50626551052348
TUBB,LCK,29,230,1.50615869027538
PLEC,TUBA1A,626,65,1.50612781084632
CDK6,HIF1A,349,632,1.50603220642543
TMED2,ESR1,513,31,1.50595029877928
ERBB2,YES1,247,231,1.50594342728232
ERBB2,JAK2,247,330,1.50594342728232
MTOR,MAPK8,140,98,1.50577922025097
H2AX,RANBP2,554,631,1.50528866347587
SF3B3,MTOR,293,140,1.50527756102546
